inventory_id,part_num,color_id,quantity,is_spare
1,48379c01,72,1,f
1,48395,7,1,f
1,mcsport6,25,1,f
1,paddle,0,1,f
3,11816pr0005,78,1,f
3,2343,47,1,f
3,3003,29,1,f
3,30176,2,1,f
3,3020,15,1,f
3,3022,15,2,f
3,3023,15,1,f
3,30357,29,4,f
3,3039,15,1,f
3,3062b,15,1,f
3,3068b,29,1,f
3,3069b,29,2,f
3,3069b,27,5,f
3,33291,191,3,f
3,33291,191,1,t
3,3795,15,1,f
3,3941,27,1,f
3,3960,27,1,f
3,4032a,70,1,f
3,4865a,41,3,f
3,6141,27,2,f
3,6141,29,1,f
3,6141,27,1,t
3,6141,29,1,t
3,63965,15,1,f
3,85080,322,4,f
3,92258,0,1,f
3,92456pr0011c01,78,1,f
3,92818pr0002c01,26,1,f
4,30214,34,1,f
4,3069bp53,0,1,f
4,3298pb005,8,1,f
4,3475b,1,2,f
4,3626bpx175,8,1,f
4,3795,0,1,f
4,4589,42,2,f
4,4590,1,3,f
4,4596,0,1,f
4,4598,8,1,f
4,4740,42,1,f
4,6141,42,1,t
4,6141,42,1,f
4,6919,42,2,f
4,970x027,0,1,f
4,973pb0037c01,8,1,f
15,2360p02,2,1,f
15,2361p02,2,1,f
16,7049b,15,2,f
16,737,4,2,f
16,737bc01,4,2,f
16,wheel2b,4,4,f
17,12708pr01,47,2,f
17,12825,0,4,f
17,2540,0,2,f
17,298c02,15,2,f
17,3021,0,1,f
17,3021,15,1,f
17,3022,1,1,f
17,3023,0,1,f
17,3024,15,6,f
17,3069b,15,2,f
17,3794b,0,3,f
17,44375b,15,1,f
17,47905,0,1,f
17,49668,0,2,f
17,52107,0,1,f
17,54200,15,1,f
17,6141,29,1,f
17,98138pr0008,15,2,f
19,3626bpx16,14,1,f
19,4530,0,1,f
19,970c00,0,1,f
19,973px173c01,4,1,f
21,3009,7,50,f
22,15573,72,1,f
22,2412b,179,3,f
22,2654,72,4,f
22,3020,0,2,f
22,3022,0,1,f
22,3023,71,2,f
22,3023,46,2,f
22,3024,0,1,t
22,3024,0,2,f
22,3024,46,4,f
22,3024,46,1,t
22,3070b,72,1,f
22,3070b,72,1,t
22,3666,72,1,f
22,3710,0,2,f
22,3795,71,1,f
22,4081b,72,1,f
22,41769,72,4,f
22,41770,72,4,f
22,43719,72,1,f
22,43722,71,2,f
22,43723,71,2,f
22,51739,71,3,f
22,54200,71,1,t
22,54200,71,2,f
22,54383,71,1,f
22,54384,71,1,f
22,6141,41,3,f
22,6141,41,1,t
22,85984,72,3,f
22,98138,71,1,t
22,98138,71,1,f
22,99206,71,2,f
25,24634pr0001,5,1,f
25,24782pr0001,5,1,f
25,25841,78,1,f
25,88646,0,1,f
25,970c00pr1033,15,1,f
25,973pr3314c01,5,1,f
26,14226c11,0,3,f
26,2340px2,15,1,f
26,2340px3,15,1,f
26,2412b,7,2,f
26,2421,0,1,f
26,2432,4,1,f
26,2437,33,1,f
26,2446,15,2,f
26,2447,41,1,f
26,2454a,15,1,f
26,2460,7,1,f
26,2479,0,1,f
26,2486,4,1,f
26,2493b,0,2,f
26,2540,4,4,f
26,2547,8,1,f
26,2548,8,1,f
26,2569,0,3,f
26,2610,14,3,f
26,298c02,4,2,f
26,3001,7,5,f
26,3001,15,1,f
26,3003,2,1,f
26,3003,15,2,f
26,3003,14,2,f
26,3004,0,3,f
26,3006,14,1,f
26,3007,7,6,f
26,3008,15,3,f
26,30086,14,1,f
26,30089,0,1,f
26,3008pb034,14,2,f
26,30090,33,1,f
26,30091,15,1,f
26,3010,0,1,f
26,30151a,47,1,f
26,30162,0,1,f
26,30179,15,1,f
26,30180,15,3,f
26,30181,1,2,f
26,30183,0,1,f
26,30185c02pb01,1,1,f
26,30187c01,14,1,f
26,30191,7,1,f
26,3020,14,1,f
26,30235,0,1,f
26,30237a,15,2,f
26,30237a,1,2,f
26,30237a,14,1,f
26,30248,7,1,f
26,30249,15,4,f
26,30250pr04,14,1,f
26,30251,33,1,f
26,30254,1,1,f
26,30256,15,1,f
26,30257,15,2,f
26,30258pb007,15,1,f
26,30261px6,15,1,f
26,30322,1,3,f
26,30338,6,1,f
26,30339,2,1,f
26,30340,25,5,f
26,30343c01,15,1,f
26,3037,4,2,f
26,3037pc0,14,1,f
26,3037pr0005,14,1,f
26,3037px11,7,1,f
26,3039,34,1,f
26,3039,36,1,f
26,3039,15,1,f
26,3039pr0005,15,1,f
26,3040b,33,2,f
26,3040b,0,1,f
26,3062b,15,1,f
26,3068bp66,15,1,f
26,3069bp02,7,2,f
26,3069bp52,15,1,f
26,3127,7,1,f
26,32084,15,1,f
26,32086,33,1,f
26,3460,0,2,f
26,3460,1,2,f
26,3626bp02,14,2,f
26,3626bp03,14,1,f
26,3626bp06,14,1,f
26,3626bpb0004,33,1,f
26,3626bpb0110,14,2,f
26,3794a,0,3,f
26,3829c01,4,1,f
26,3832,15,1,f
26,3867,2,1,f
26,3901,0,1,f
26,3962b,0,1,f
26,4032a,2,1,f
26,4079,4,1,f
26,4083,4,1,f
26,4151a,0,1,f
26,4162,0,1,f
26,4175,0,4,f
26,4289,15,1,f
26,4485,1,1,f
26,4488,7,1,f
26,4495b,4,1,f
26,4495b,2,1,f
26,4533,15,1,f
26,4595,0,1,f
26,4599a,15,1,f
26,4623,7,7,f
26,4714,15,1,f
26,51595p01,2,1,f
26,6014a,15,4,f
26,6015,0,4,f
26,6019,0,1,f
26,6020,14,1,f
26,6091,7,1,f
26,6093,0,1,f
26,6140,4,2,f
26,6141,36,7,f
26,6141,42,3,f
26,6141,34,2,f
26,6160c03,1,1,f
26,6212,1,1,f
26,6228a,7,1,f
26,71610pb02,7,1,f
26,76041c04,1,1,f
26,892pb11,15,2,f
26,92410,1,1,f
26,970c00,0,4,f
26,970x026,14,1,f
26,973pb0237c01,1,3,f
26,973pb0264c01,1,2,f
26,973pb0265c01,1,1,f
27,3004,7,1,f
27,30147,7,1,f
27,30167,6,1,f
27,3023,19,1,f
27,3044c,0,1,f
27,3626bpa3,14,1,f
27,3641,0,4,f
27,3795,8,1,f
27,3829c01,7,1,f
27,4600,0,2,f
27,4624,7,4,f
27,4865a,7,1,f
27,970c00,0,1,f
27,973pb0391c01,19,1,f
28,2340,15,4,f
28,2357,15,4,f
28,2412b,15,3,f
28,2412b,4,2,f
28,2431,4,2,f
28,2431,72,1,f
28,2432,1,1,f
28,2437,40,2,f
28,2445,15,2,f
28,2446,15,1,f
28,2447,40,1,f
28,2447,40,1,t
28,2460,72,1,f
28,2479,0,1,f
28,2483,40,1,f
28,2555,0,1,f
28,2569,72,1,t
28,2569,72,2,f
28,2610,14,1,f
28,2654,46,1,f
28,298c02,15,1,t
28,298c02,15,2,f
28,3002,1,4,f
28,30031,0,1,f
28,3004,15,6,f
28,3004,0,1,f
28,3005,15,4,f
28,30055,0,4,f
28,3008,15,1,f
28,3009,15,2,f
28,30162,72,3,f
28,3020,72,1,f
28,3020,0,2,f
28,3023,72,2,f
28,30237a,15,2,f
28,30248,0,1,f
28,3032,15,1,f
28,3034,0,2,f
28,3034,15,1,f
28,3035,15,1,f
28,30359b,0,2,f
28,3036,15,1,f
28,30361c,72,1,f
28,30363,15,3,f
28,3039pr0001,15,1,f
28,3039pr0002,15,1,f
28,3040b,15,2,f
28,30592,72,1,f
28,3069b,15,1,f
28,3069b,33,2,f
28,3070b,34,1,t
28,3070b,34,1,f
28,3070b,36,1,f
28,3070b,36,1,t
28,3245b,15,4,f
28,3624,15,1,f
28,3626bpr0126,14,1,f
28,3626bpr0282,14,1,f
28,3626bpr0410,14,1,f
28,3633,0,2,f
28,3660,15,2,f
28,3665,15,2,f
28,3678b,15,2,f
28,3710,1,1,f
28,3749,19,1,f
28,3794a,1,3,f
28,3795,14,2,f
28,3829c01,1,1,f
28,3900,15,1,f
28,3937,71,1,f
28,3938,0,1,f
28,3939,40,2,f
28,3941,15,1,f
28,3962b,0,2,f
28,4079,1,2,f
28,4081b,1,1,f
28,41334,0,1,f
28,4162,72,2,f
28,41767,15,1,f
28,41768,15,1,f
28,42022,15,4,f
28,4289,15,1,f
28,43093,1,1,f
28,4315,15,1,f
28,43337,4,2,f
28,43337,15,2,f
28,43337,40,4,f
28,43722,15,1,f
28,43723,15,1,f
28,44126,15,2,f
28,44661,15,1,f
28,44675,71,2,f
28,44728,15,2,f
28,4477,15,2,f
28,4599a,71,2,f
28,4617b,0,1,f
28,4733,0,1,f
28,48064c02,25,1,f
28,4865a,14,4,f
28,50304,15,1,f
28,50305,15,1,f
28,54100,0,1,f
28,54101,72,1,f
28,54200,33,6,f
28,6087,15,1,f
28,6140,15,4,f
28,6141,36,2,t
28,6141,46,3,f
28,6141,36,2,f
28,6141,34,1,f
28,6141,34,1,t
28,6141,46,2,t
28,6141,1,5,f
28,6141,1,2,t
28,6231,4,2,f
28,6553,72,1,f
28,970c00,72,1,f
28,970c00,0,2,f
28,973pr1186c01,0,1,f
28,973pr1188c01,0,1,f
28,973pr1197c01,15,1,f
29,3003,0,1,f
29,3004,15,1,f
29,3005pe1,15,2,f
29,3020,0,1,f
29,3022,0,1,f
29,3039,15,2,f
29,3660,15,2,f
29,3731,4,1,f
30,11062,0,1,f
30,2423,2,1,f
30,2432,4,1,f
30,3003,71,3,f
30,3010,322,2,f
30,3020,322,6,f
30,3020,4,1,f
30,3022,322,3,f
30,3023,322,2,f
30,3035,15,3,f
30,30374,19,2,f
30,3039,15,2,f
30,3040b,15,5,f
30,30565,15,3,f
30,3069b,41,24,f
30,3069b,320,1,f
30,3069b,47,8,f
30,3069b,15,6,f
30,3070b,19,1,t
30,3070b,19,2,f
30,32474,15,2,f
30,33291,10,1,t
30,33291,10,4,f
30,3626b,47,1,f
30,3626bpr0677,14,1,f
30,3626cpr0499,14,1,f
30,3795,15,1,f
30,3937,72,1,f
30,4081b,0,1,f
30,41879a,272,1,f
30,4286,15,9,f
30,4740,0,1,f
30,6005,320,2,f
30,60481,320,2,f
30,61252,19,2,f
30,6134,1,1,f
30,6141,15,5,f
30,6141,4,2,f
30,6141,71,1,t
30,6141,15,1,t
30,6141,4,1,t
30,6141,71,4,f
30,85984,4,1,f
30,87991,484,1,f
30,88286,308,1,f
30,93555,179,4,f
30,93555,179,1,t
30,970c00,1,1,f
30,973pr1573c01,15,1,f
30,973pr1772c01,10,1,f
30,98138,179,2,f
30,98138,179,1,t
31,x555c01,0,1,f
32,3004,72,1,f
32,3004pr20,15,1,f
32,3021,0,1,f
32,3023,4,3,f
32,3039,4,1,f
32,3040b,4,1,f
32,3298,15,1,f
32,3660,72,1,f
32,3710,4,2,f
32,6141,15,1,t
32,6141,15,1,f
33,2340,4,2,f
33,2413,15,2,f
33,2420,4,4,f
33,2421,0,4,f
33,2431,4,1,f
33,2431,15,1,f
33,2437,41,1,f
33,3002,0,1,f
33,3004,15,2,f
33,3005,15,6,f
33,3020,15,4,f
33,3020,4,1,f
33,3021,4,1,f
33,3021,15,3,f
33,3022,4,2,f
33,3023,4,3,f
33,3023,15,2,f
33,3024,4,2,f
33,3024,15,2,f
33,3030,15,1,f
33,3034,15,1,f
33,3037,15,2,f
33,3039pc4,0,1,f
33,3040b,15,2,f
33,3068bp52,15,1,f
33,3069b,15,2,f
33,3069b,4,2,f
33,3139,0,6,f
33,3460,15,2,f
33,3624,0,1,f
33,3626apr0001,14,3,f
33,3660,4,2,f
33,3660,15,3,f
33,3665,4,2,f
33,3665,15,2,f
33,3666,15,2,f
33,3666,4,3,f
33,3676,15,2,f
33,3679,7,1,f
33,3680,15,1,f
33,3710,4,2,f
33,3710,15,3,f
33,3901,0,1,f
33,4161,15,2,f
33,4162,4,2,f
33,4282,15,1,f
33,4282,4,1,f
33,4477,4,1,f
33,4477,15,2,f
33,4488,4,4,f
33,4530,0,1,f
33,4624,7,6,f
33,4625,15,2,f
33,4714,15,1,f
33,4715,15,2,f
33,4854,15,3,f
33,4855,15,1,f
33,4857,15,2,f
33,4858,15,1,f
33,4859,4,1,f
33,4859,15,1,f
33,4861,15,2,f
33,4862,41,4,f
33,4863,15,2,f
33,4864a,15,6,f
33,4864ap02,15,2,f
33,4865a,15,2,f
33,4865a,41,2,f
33,4870,7,3,f
33,6141,36,2,f
33,6141,34,1,t
33,6141,34,1,f
33,73983,4,2,f
33,970c00,4,1,f
33,970c00,0,1,f
33,970c00,7,1,f
33,973c07,1,1,f
33,973p24c01,15,1,f
33,973px189c01,0,1,f
34,28555,41,2,f
34,3626cpr2127,78,1,f
34,88646,0,1,f
34,93563,272,1,f
34,970c00pr1196,26,1,f
34,973pr3677c01,0,1,f
36,3003pe2,14,1,f
36,3004,1,1,f
36,3021,4,2,f
36,3039,14,1,f
36,3040b,1,2,f
36,3660,14,1,f
37,2780,0,2,f
37,2780,0,1,t
37,2825,4,1,f
37,32002,72,1,t
37,32002,72,1,f
37,32013,71,1,f
37,32062,4,1,f
37,32174,0,5,f
37,32199,72,1,f
37,32476,0,1,f
37,32524,0,1,f
37,43093,1,6,f
37,44807,320,1,f
37,47300,72,4,f
37,50858,320,2,f
37,50858,0,2,f
37,50898,0,2,f
37,54271,148,1,f
37,54821,182,2,f
37,56160,135,1,f
37,59426,72,1,f
37,59577pat0001,320,1,f
37,6587,72,1,f
37,6632,0,1,f
38,12825,14,9,f
38,14226c11,0,1,f
38,2357,14,8,f
38,2456,2,1,f
38,2456,15,2,f
38,2456,19,1,f
38,2542,70,2,f
38,3001,15,9,f
38,3001,4,2,f
38,3001,2,16,f
38,3001,19,1,f
38,3001,70,3,f
38,3001,27,8,f
38,3002,2,2,f
38,3002,19,5,f
38,3002,4,2,f
38,3002,15,6,f
38,3002,70,1,f
38,3003,14,7,f
38,3003,2,14,f
38,3003,70,14,f
38,3003,19,8,f
38,3003,4,2,f
38,3003,27,8,f
38,3003,28,2,f
38,3003,1,1,f
38,3004,29,1,f
38,3004,25,8,f
38,3004,19,4,f
38,3004,15,50,f
38,3004,26,127,f
38,3004,4,9,f
38,3004,70,44,f
38,3004,72,3,f
38,3004,0,4,f
38,3004,27,10,f
38,3004,2,40,f
38,3004,73,4,f
38,30044,15,2,f
38,30046,297,2,f
38,3004pr0001,14,6,f
38,3004pr0002,14,6,f
38,3005,27,10,f
38,3005,29,114,f
38,3005,25,4,f
38,3005,4,6,f
38,3005,70,5,f
38,3005,114,20,f
38,3005,182,28,f
38,3005pr0003,15,2,f
38,3005pr0003,14,2,f
38,3006,15,4,f
38,3007,14,1,f
38,3009,19,3,f
38,3009,25,2,f
38,3009,4,3,f
38,3010,25,2,f
38,3010,15,2,f
38,3010,4,10,f
38,30115,4,2,f
38,30115,2,2,f
38,30136,70,4,f
38,30137,70,4,f
38,30150,70,2,f
38,30153,36,2,f
38,30153,47,2,f
38,30153,41,2,f
38,30153,45,2,f
38,30153,34,2,f
38,30176,2,5,f
38,3020,15,1,f
38,3020,4,2,f
38,3021,4,2,f
38,3021,72,1,f
38,3021,25,2,f
38,3022,4,6,f
38,3022,15,1,f
38,3022,70,3,f
38,3022,0,2,f
38,3023,14,5,f
38,3023,4,3,f
38,3023,33,7,f
38,3023,15,10,f
38,3023,1,6,f
38,3023,72,6,f
38,3023,0,4,f
38,30238,0,3,f
38,3024,4,2,f
38,3029,1,7,f
38,3030,72,2,f
38,3031,14,1,f
38,3031,70,1,f
38,3031,19,3,f
38,3031,15,4,f
38,3032,70,1,f
38,3032,4,4,f
38,3033,72,1,f
38,3034,19,2,f
38,3034,4,2,f
38,3035,1,2,f
38,3035,70,3,f
38,3036,70,2,f
38,30367b,4,3,f
38,30374,19,3,f
38,30385,36,1,f
38,30385,82,1,f
38,30385,42,1,f
38,3039,2,3,f
38,3039,25,6,f
38,3039,15,18,f
38,3039,4,4,f
38,3039,72,1,f
38,3039,70,19,f
38,3039,14,3,f
38,3039,26,2,f
38,3039,1,3,f
38,3040b,29,2,f
38,3040b,2,2,f
38,3040b,70,4,f
38,3040b,4,8,f
38,30414,4,1,f
38,3045,14,4,f
38,3048c,297,10,f
38,3062b,0,5,f
38,3062b,15,5,f
38,3062b,70,2,f
38,3068b,70,1,f
38,3068b,2,1,f
38,3068b,4,15,f
38,3068b,14,1,f
38,3068b,15,1,f
38,3069b,70,4,f
38,3070b,15,10,f
38,3298,14,4,f
38,3298,4,3,f
38,33006,320,1,f
38,33048c01,484,1,f
38,3308,15,2,f
38,33183,10,3,f
38,3460,70,3,f
38,3622,4,4,f
38,3622,70,2,f
38,3623,19,2,f
38,3626b,14,4,f
38,3659,15,2,f
38,3660,15,5,f
38,3660,4,3,f
38,3666,4,3,f
38,3676,14,4,f
38,3678b,0,1,f
38,3710,70,2,f
38,3710,0,2,f
38,3710,4,2,f
38,3741,2,11,f
38,3742,5,3,t
38,3742,15,3,f
38,3742,5,9,f
38,3742,4,2,t
38,3742,15,1,t
38,3742,4,6,f
38,3747b,14,4,f
38,3747b,4,1,f
38,3794b,2,1,f
38,3794b,19,3,f
38,3795,25,2,f
38,3795,4,3,f
38,3795,19,5,f
38,3837,72,1,f
38,3839b,15,4,f
38,3847,135,2,f
38,3899,14,2,f
38,3942c,0,1,f
38,3942c,15,2,f
38,3958,15,1,f
38,3958,19,1,f
38,3958,4,1,f
38,3958,72,1,f
38,4070,4,6,f
38,4070,15,6,f
38,4070,0,4,f
38,4070,71,4,f
38,4070,1,4,f
38,4083,0,2,f
38,4150,0,4,f
38,4332,0,1,f
38,4341,0,1,f
38,43713,15,1,f
38,43719,0,1,f
38,43719,4,4,f
38,44567a,14,4,f
38,4477,70,4,f
38,4495b,82,3,f
38,4532,4,2,f
38,4533,41,1,f
38,4536,15,2,f
38,4589,297,3,f
38,4738a,70,2,f
38,4739a,70,2,f
38,4871,15,1,f
38,49668,191,4,f
38,49668,0,8,f
38,50745,4,2,f
38,54200,14,7,f
38,54200,70,4,f
38,54200,15,5,f
38,6019,4,2,f
38,60471,4,4,f
38,60474,0,1,f
38,6124,45,1,f
38,6141,29,14,f
38,6141,15,8,f
38,6141,25,8,f
38,6141,4,5,f
38,6141,14,3,f
38,6141,0,12,f
38,6251,15,2,f
38,6255,2,4,f
38,6255,10,3,f
38,63965,15,3,f
38,64647,57,2,f
38,6636,15,1,f
40,2412b,15,2,f
40,2540,19,4,f
40,3023,71,1,f
40,3023,15,3,f
40,3023,47,1,f
40,30374,15,4,f
40,3062b,15,4,f
40,3069bps4,15,2,f
40,3069bps5,15,2,f
40,3623,19,1,f
40,3710,320,1,f
40,3710,15,1,f
40,3794a,15,1,f
40,3794a,320,1,f
40,6019,15,8,f
40,6141,71,1,f
40,6141,71,1,t
40,6538b,15,4,f
42,3626bpr0645,14,1,f
42,74188,4,1,f
42,86035,4,1,f
42,87079pr0052,15,1,f
42,970c00,1,1,f
42,973pr2370c01,15,1,f
43,3003,2,3,f
43,3004,70,3,f
43,3004,71,3,f
43,3004,73,3,f
43,3005,2,3,f
43,3005,70,6,f
43,3005,27,3,f
43,3005,25,3,f
43,3020,1,6,f
43,3020,19,3,f
43,30238,0,3,f
43,30374,70,3,f
43,3062b,19,3,f
43,33291,5,3,f
43,3626cpr0891,14,3,f
43,3626cpr1580,14,3,f
43,3835,0,3,f
43,41539,71,3,f
43,59363,70,3,f
43,6126a,57,3,f
43,6131,0,3,f
43,6141,27,3,f
43,6141,14,3,f
43,6141,25,3,f
43,6251,15,3,f
43,86035,27,3,f
43,970c00,4,3,f
43,970c00,0,3,f
43,973c02,4,3,f
43,973c18,0,3,f
45,12825,71,4,f
45,2412b,179,1,f
45,2437,40,2,f
45,3004,288,2,f
45,3005,288,2,f
45,3020,72,1,f
45,3023,15,2,f
45,3023,288,2,f
45,3024,36,2,f
45,3024,36,1,t
45,30374,71,2,f
45,3069b,15,1,f
45,3070b,288,1,t
45,3070b,288,4,f
45,3710,288,5,f
45,3710,72,1,f
45,3795,71,2,f
45,4600,0,2,f
45,4865b,19,2,f
45,50944pr0001,0,4,f
45,50951,0,4,f
45,54200,288,2,f
45,54200,288,1,t
45,60212,0,2,f
45,6141,0,1,f
45,6141,0,1,t
45,63864,288,2,f
45,93273,15,1,f
45,93274,0,2,f
45,93604,15,1,f
45,98138,47,2,f
45,98138,47,1,t
45,99780,71,1,f
49,3003,14,1,f
49,3004,1,1,f
49,3020,1,1,f
49,3022,4,1,f
49,3023,4,1,f
49,3024,14,2,f
49,3039,4,1,f
49,3040b,1,2,f
49,3040b,14,1,f
49,3298px11,14,1,f
49,3660,14,1,f
49,3665,14,2,f
49,3665,1,2,f
49,3710,14,2,f
49,3710,4,1,f
49,4286,14,3,f
49,6141,15,1,t
49,6141,15,2,f
51,2555,71,1,f
51,3004,71,2,f
51,30194,72,1,f
51,3024,1,2,f
51,3710,1,1,f
51,3794a,1,2,f
51,3795,71,1,f
51,4070,1,2,f
51,4697b,71,1,f
51,4697b,71,1,t
52,194cx1,7,4,f
52,298c02,7,2,f
52,3001,14,2,f
52,3003,15,6,f
52,3004,15,11,f
52,3004,0,5,f
52,3005,0,6,f
52,3005,15,13,f
52,3008,15,7,f
52,3008,0,3,f
52,3009,15,5,f
52,3009,0,1,f
52,3010,4,1,f
52,3020,15,4,f
52,3021,15,1,f
52,3021,0,2,f
52,3021,4,3,f
52,3021,14,6,f
52,3022,4,4,f
52,3022,0,1,f
52,3022,14,4,f
52,3023,15,5,f
52,3024,15,7,f
52,3024,36,2,f
52,3024,47,2,f
52,3034,4,2,f
52,3035,15,1,f
52,3035,0,2,f
52,3040p33,0,1,f
52,3044p37,7,2,f
52,3062b,7,2,f
52,3062b,14,5,f
52,3062b,4,1,f
52,3068b,7,3,f
52,3068b,15,13,f
52,3069b,15,7,f
52,3070b,15,2,f
52,309p01,7,1,f
52,3135c02,1,1,f
52,3456,0,1,f
52,3456,4,3,f
52,3460,14,8,f
52,3460,15,2,f
52,3622,15,8,f
52,3623,1,2,f
52,3623,15,4,f
52,3626apr0001,14,2,f
52,3641,0,7,f
52,3666,15,1,f
52,3710,15,3,f
52,3710,14,8,f
52,3710,7,1,f
52,3788,15,2,f
52,3794a,15,2,f
52,3795,15,1,f
52,3821pb04,15,1,f
52,3822pb04,15,1,f
52,3823,47,1,f
52,3829c01,4,1,f
52,3852a,6,1,f
52,3937,0,1,f
52,3937,15,3,f
52,3938,0,1,f
52,3938,15,3,f
52,3941p01,7,2,f
52,4006,0,1,f
52,4070,4,4,f
52,4070,15,3,f
52,4081a,15,4,f
52,4083,1,2,f
52,4083,7,1,f
52,4085b,15,4,f
52,4175,7,1,f
52,4212b,4,1,f
52,4213,4,1,f
52,4214,4,1,f
52,4345a,15,1,f
52,4346,15,1,f
52,4347,7,2,f
52,4477,14,4,f
52,4477,7,1,f
52,4485,1,1,f
52,4522,0,1,f
52,4530,0,1,f
52,4590,0,2,f
52,4599a,4,1,f
52,4600,0,2,f
52,4624,7,7,f
52,4629c01,1,1,f
52,4859,15,2,f
52,6141,15,4,f
52,6141,46,2,f
52,6141,0,6,f
52,6141,4,2,f
52,73194c01,0,1,f
52,73590c01a,0,1,f
52,970c00,1,2,f
52,973p60c01,15,1,f
52,973pb0201c01,15,1,f
54,2412b,0,2,f
54,2460,14,1,f
54,2479,1,1,f
54,30000,8,2,f
54,3001,1,1,f
54,3001,15,1,f
54,3003,1,2,f
54,3003,14,2,f
54,3003,15,2,f
54,3003,4,2,f
54,3004,14,4,f
54,3004,1,4,f
54,3004,15,4,f
54,3004,4,2,f
54,3005,4,4,f
54,3005,14,6,f
54,3005,15,6,f
54,3005,1,6,f
54,3005pe1,4,2,f
54,3010,4,2,f
54,3010,15,4,f
54,3010,14,2,f
54,3010,1,4,f
54,3020,4,2,f
54,3030,4,1,f
54,3034,4,2,f
54,3039,1,2,f
54,3039,47,1,f
54,3062b,15,8,f
54,3297,1,2,f
54,3298,1,4,f
54,3298p11,1,2,f
54,3483,0,4,f
54,3622,1,2,f
54,3626bp05,14,1,f
54,3633,14,2,f
54,3660,1,2,f
54,3710,4,2,f
54,3741,2,1,f
54,3742,4,1,t
54,3742,4,3,f
54,3829c01,14,1,f
54,3865,2,1,f
54,3957a,14,1,f
54,4070,1,2,f
54,4286,1,2,f
54,4287,1,2,f
54,4485,15,1,f
54,6248,4,4,f
54,970c00,7,1,f
54,973px28c01,15,1,f
55,3626apr0001,14,4,f
55,3838,15,2,f
55,3838,14,1,f
55,3838,4,1,f
55,3842a,15,2,f
55,3842a,14,1,f
55,3842a,4,1,f
55,3959,7,1,f
55,4349,0,1,f
55,4360,7,1,f
55,4479,0,1,f
55,970c00,14,1,f
55,970c00,15,2,f
55,970c00,4,1,f
55,973p90c02,4,1,f
55,973p90c04,14,1,f
55,973p90c05,15,2,f
56,2343,1,1,f
56,2357,19,4,f
56,2420,72,10,f
56,2420,73,8,f
56,2431,73,11,f
56,2432,19,2,f
56,2445,0,1,f
56,2449,19,4,f
56,2458,71,2,f
56,2554,0,2,f
56,2564,0,1,f
56,2566,0,1,f
56,2817,0,1,f
56,30000,71,1,f
56,3001,19,1,f
56,3001,71,4,f
56,3001,0,1,f
56,3002,320,2,f
56,3002,19,2,f
56,3003,0,4,f
56,3004,19,12,f
56,3004,0,2,f
56,30044,320,3,f
56,30046,134,3,f
56,3007,0,2,f
56,3008,19,2,f
56,3008,0,1,f
56,3009,0,2,f
56,30099,19,6,f
56,3010,19,5,f
56,30103,0,1,f
56,30104,0,1,f
56,30126,72,1,f
56,30126,72,1,t
56,30136,19,4,f
56,30152pat0001,0,1,f
56,30154,72,1,f
56,3020,14,2,f
56,3020,70,4,f
56,3021,0,3,f
56,3022,19,4,f
56,3023,72,14,f
56,3023,73,16,f
56,30237a,71,4,f
56,3024,73,4,f
56,3024,72,6,f
56,3027,72,1,f
56,3031,70,1,f
56,3034,0,1,f
56,30355,72,1,f
56,30356,72,1,f
56,30374,70,1,f
56,30374,0,1,f
56,3039,72,2,f
56,3039,320,3,f
56,3040b,320,4,f
56,3040b,19,4,f
56,3040b,72,8,f
56,30414,72,2,f
56,3044b,19,2,f
56,3062b,320,46,f
56,3062b,0,5,f
56,3062b,19,12,f
56,3062b,47,5,f
56,3068b,73,8,f
56,3068bp30,15,1,f
56,3068bpr0131,15,1,f
56,3069b,73,8,f
56,3069bpr0055,15,1,f
56,32013,0,1,f
56,32073,71,1,f
56,32123b,71,1,t
56,32123b,71,4,f
56,32324,71,1,f
56,32530,0,2,f
56,33009,4,1,f
56,3455,19,2,f
56,3460,320,3,f
56,3581,19,2,f
56,3622,19,12,f
56,3623,73,18,f
56,3623,320,7,f
56,3659,320,1,f
56,3660,19,2,f
56,3665,19,4,f
56,3666,320,4,f
56,3673,71,2,f
56,3700,0,9,f
56,3705,0,2,f
56,3710,70,2,f
56,3710,320,2,f
56,3710,0,9,f
56,3710,73,5,f
56,3710,72,3,f
56,3747b,0,5,f
56,3794a,0,4,f
56,3795,70,1,f
56,3830,71,2,f
56,3831,71,2,f
56,3832,72,2,f
56,3832,19,2,f
56,3846p45,71,2,f
56,3846pb19,71,2,f
56,3849,0,3,f
56,3937,1,2,f
56,3941,0,1,f
56,3957a,19,4,f
56,4070,0,2,f
56,4085c,0,2,f
56,40902,0,1,f
56,4151,0,1,f
56,41532,0,4,f
56,41539,71,1,f
56,41769,0,3,f
56,41770,0,3,f
56,4274,1,1,t
56,4274,1,1,f
56,43093,1,1,f
56,4332,0,1,f
56,43892,19,2,f
56,4424,73,2,f
56,44302a,0,3,f
56,4460b,19,4,f
56,4477,72,2,f
56,4477,19,2,f
56,4477,0,6,f
56,4490,19,12,f
56,4528,135,1,f
56,4589,182,2,f
56,4599a,0,1,f
56,4623,0,4,f
56,4740,334,4,f
56,4740,47,4,f
56,4740,0,2,f
56,4790,70,1,f
56,47980,0,1,f
56,47981,72,2,f
56,47986,0,1,f
56,47988,72,1,f
56,47994,0,4,f
